UserId,HomeCity,Gender,FriendCount,CheckInCount,ListCount,MajorCount,PhotoCount,TipCount
2534431,"город Москва, Россия",male,542.0,4585.0,3.0,0.0,0.0,598.0
46902189,City of St. Petersburg,female,8.0,1515.0,3.0,0.0,0.0,55.0
49418658,City of St. Petersburg,male,13.0,387.0,2.0,0.0,0.0,1.0
18015577,"Санкт-Петербург, Россия",male,99.0,1112.0,11.0,0.0,0.0,60.0
12183269,"город Санкт-Петербург, Россия",male,185.0,1810.0,3.0,0.0,0.0,14.0
23905899,City of St. Petersburg,female,55.0,421.0,2.0,0.0,0.0,6.0
40256717,City of St. Petersburg,male,200.0,884.0,4.0,0.0,0.0,2.0
30169624,"St. Petersburg, Russia",male,74.0,3558.0,2.0,0.0,0.0,24.0
87903810,"Kazan, Tatarstan",female,27.0,228.0,2.0,0.0,0.0,8.0
7912220,"London, Greater London, UK",male,150.0,6652.0,18.0,0.0,0.0,140.0
33041988,Санкт-Петербург,female,143.0,2116.0,8.0,0.0,0.0,18.0
23242425,Orel,male,13.0,763.0,3.0,0.0,0.0,24.0
44641804,Moskva,male,20.0,306.0,3.0,0.0,0.0,19.0
66061406,"Saint-Petersburg, 66",female,15.0,80.0,2.0,0.0,0.0,43.0
4269348,"город Москва, Россия",male,75.0,4360.0,6.0,0.0,0.0,10.0
141608797,"Saint Petersburg, Russia",male,0.0,0.0,2.0,0.0,0.0,1.0
138719225,"Saint Petersburg, 66",female,0.0,83.0,2.0,0.0,0.0,3.0
8112289,"город Санкт-Петербург, Россия",female,237.0,5163.0,7.0,0.0,0.0,52.0
51662361,Vienna,male,260.0,2554.0,7.0,0.0,0.0,68.0
93249955,Moscow ,male,8.0,29.0,2.0,0.0,0.0,5.0
86633897,"Saint Petersburg, Russia",female,2.0,124.0,2.0,0.0,0.0,1.0
34528223,City of St. Petersburg,female,46.0,448.0,2.0,0.0,0.0,6.0
26456418,Saint Petersburg,female,11.0,1736.0,9.0,0.0,0.0,19.0
23406217,Saint-Petersburg,male,18.0,1461.0,2.0,0.0,0.0,9.0
80158199,"Saint Petersburg, Russia",male,22.0,29.0,3.0,0.0,0.0,1.0
24321326,"Saint Petersburg, Russia",female,70.0,1386.0,7.0,0.0,0.0,15.0
22298439,City of St. Petersburg,male,28.0,321.0,3.0,0.0,0.0,10.0
66630706,"Bangkok, 40",male,17.0,2125.0,2.0,0.0,0.0,14.0
57598952,"Saint Petersburg, Russia",female,76.0,1630.0,3.0,0.0,0.0,30.0
62644899,"Saint-Petersburg, 66",male,39.0,2743.0,2.0,0.0,0.0,14.0
11419623,,none,33.0,500.0,2.0,0.0,0.0,17.0
51024572,Спб,female,9.0,164.0,4.0,0.0,0.0,1.0
80790688,"Tokyo, Tōkyō-to",female,41.0,30.0,2.0,0.0,0.0,1.0
43470615,,female,11.0,2151.0,2.0,0.0,0.0,123.0
8272605,"город Санкт-Петербург, Россия",female,83.0,7751.0,16.0,0.0,0.0,97.0
19574532,"Санкт-Петербург, Россия",male,449.0,6340.0,8.0,0.0,0.0,86.0
1653714,St Petersburg,male,214.0,3127.0,6.0,0.0,0.0,52.0
152807660,"Saint Petersburg, St.-Petersburg",male,0.0,0.0,2.0,0.0,0.0,1.0
43913113,City of St. Petersburg,male,42.0,1161.0,8.0,0.0,0.0,23.0
21437648,City of St. Petersburg,female,278.0,4470.0,3.0,0.0,0.0,146.0
29232401,Санкт-Петербург,female,39.0,8347.0,3.0,0.0,0.0,301.0
5801787,"город Санкт-Петербург, Россия",male,422.0,8157.0,92.0,0.0,0.0,202.0
53194131,"Moscow, 48",male,172.0,370.0,2.0,0.0,0.0,16.0
60785832,"Saint-Petersburg, 66",female,13.0,80.0,3.0,0.0,0.0,4.0
30881013,Saint Petersburg,female,68.0,1579.0,4.0,0.0,0.0,20.0
34151657,City of St. Petersburg,female,178.0,584.0,2.0,0.0,0.0,1.0
44310538,City of St. Petersburg,male,23.0,1931.0,4.0,0.0,0.0,27.0
51935170,Новосибирск сити,male,21.0,797.0,2.0,0.0,0.0,6.0
131104598,"Saint Petersburg, 66",female,1.0,2177.0,2.0,0.0,0.0,208.0
35019281,Moskovsskaya,female,82.0,3403.0,3.0,0.0,0.0,36.0
166988384,"Oulu, Pohjois-Pohjanmaa",female,0.0,0.0,2.0,0.0,0.0,5.0
48969622,City of St. Petersburg,male,0.0,53.0,3.0,0.0,0.0,9.0
29251819,City of St. Petersburg,male,193.0,8097.0,13.0,0.0,0.0,37.0
9151141,"СПБ, МСК",male,910.0,4533.0,2.0,0.0,0.0,29.0
28799491,City of St. Petersburg,male,74.0,880.0,7.0,0.0,0.0,65.0
51401658,"Saint-Petersburg, 66",female,47.0,1028.0,2.0,0.0,0.0,48.0
50417612,"Ankara, İstanbul",female,76.0,185.0,2.0,0.0,0.0,165.0
11847582,Spb,female,125.0,2113.0,3.0,0.0,0.0,35.0
55644685,"Saint-Petersburg, 66",female,17.0,1891.0,3.0,0.0,0.0,7.0
25040018,Saint Petersburg,female,60.0,2242.0,2.0,0.0,0.0,3.0
27048751,Saint-Petersburg,male,50.0,12079.0,2.0,0.0,0.0,37.0
73705125,Ленинский 78/1,female,9.0,66.0,2.0,0.0,0.0,4.0
26416691,City of St. Petersburg,female,136.0,3004.0,3.0,0.0,0.0,26.0
22194339,Moscow,male,99.0,2325.0,2.0,0.0,0.0,29.0
19211082,"Саратов, Россия",female,85.0,1927.0,8.0,0.0,0.0,13.0
36770968,Moscow,male,23.0,509.0,2.0,0.0,0.0,16.0
16245954,"город Санкт-Петербург, Россия",male,111.0,5128.0,2.0,0.0,0.0,9.0
36911023,City of St. Petersburg,none,37.0,967.0,2.0,0.0,0.0,14.0
80916069,"Saint Petersburg, St.-Petersburg",male,3.0,6.0,2.0,0.0,0.0,1.0
53110371,Санкт-Петербург,male,4.0,68.0,2.0,0.0,0.0,2.0
56634196,"Saint-Petersburg, 66",none,15.0,773.0,2.0,0.0,0.0,13.0
65363818,"Saint-Petersburg, 66",female,67.0,477.0,3.0,0.0,0.0,3.0
14584933,"город Санкт-Петербург, Россия",male,145.0,1693.0,3.0,0.0,0.0,5.0
87326503,"Pushkin, St.-Petersburg",female,15.0,212.0,4.0,0.0,0.0,10.0
17085977,"Санкт-Петербург, Россия",female,92.0,6697.0,7.0,0.0,0.0,18.0
89908750,"Saint Petersburg, St.-Petersburg",none,0.0,0.0,2.0,0.0,0.0,6.0
217540972,,female,0.0,54.0,5.0,0.0,0.0,35.0
13486411,Россия,male,60.0,1998.0,2.0,0.0,0.0,2.0
12655654,"город Москва, Россия",female,41.0,514.0,2.0,0.0,0.0,18.0
12524294,"город Санкт-Петербург, Россия",female,386.0,4240.0,3.0,0.0,0.0,4.0
19450984,"Санкт-Петербург, Россия",male,0.0,11.0,2.0,0.0,0.0,2.0
65722073,"Saint-Petersburg, 66",female,82.0,341.0,2.0,0.0,0.0,2.0
87041960,"Saint Petersburg, Russia",male,14.0,43.0,2.0,0.0,0.0,2.0
2629747,Berlin,female,347.0,4066.0,11.0,0.0,0.0,70.0
47018406,♥♥♥,female,71.0,1113.0,2.0,0.0,0.0,28.0
81123122,"Saint Petersburg, St.-Petersburg",male,54.0,1416.0,2.0,0.0,0.0,5.0
55397852,"Moscow, Russia",male,125.0,587.0,2.0,0.0,0.0,55.0
65014224,"Saint-Petersburg, 66",female,36.0,215.0,2.0,0.0,0.0,1.0
40920404,Санкт-Петербург,female,366.0,4265.0,4.0,0.0,0.0,11.0
52288689,"Saint-Petersburg, 66",female,47.0,1401.0,2.0,0.0,0.0,20.0
14781972,Санкт-Петербург ,female,63.0,669.0,5.0,0.0,0.0,11.0
41150104,Moscow,female,30.0,124.0,2.0,0.0,0.0,7.0
1601229,"город Санкт-Петербург, Россия",male,21.0,527.0,3.0,0.0,0.0,6.0
47002015,Novgorod,male,24.0,119.0,2.0,0.0,0.0,3.0
39127612,City of St. Petersburg,male,4.0,74.0,3.0,0.0,0.0,9.0
24474333,City of St. Petersburg,female,8.0,12.0,2.0,0.0,0.0,8.0
84080319,"Saint Petersburg, St.-Petersburg",male,26.0,1044.0,2.0,0.0,0.0,8.0
5673991,"город Санкт-Петербург, Россия",male,54.0,3760.0,3.0,0.0,0.0,19.0
53872175,,male,12.0,106.0,2.0,0.0,0.0,5.0
35889957,City of St. Petersburg,female,65.0,2558.0,2.0,0.0,0.0,142.0
46056647,City of St. Petersburg,female,29.0,1382.0,7.0,0.0,0.0,7.0
24582050,Санкт-Петербург,male,119.0,2165.0,2.0,0.0,0.0,52.0
61516737,"Saint-Petersburg, 66",male,14.0,73.0,2.0,0.0,0.0,2.0
133921952,"Saint Petersburg, St.-Petersburg",female,0.0,22.0,2.0,0.0,0.0,13.0
17834287,"Нижний Новгород, Россия",female,161.0,1869.0,2.0,0.0,0.0,12.0
53133324,"Moscow, 48",male,20.0,89.0,2.0,0.0,0.0,17.0
76273498,Saint-Petersburg,female,6.0,1958.0,3.0,0.0,0.0,93.0
126431385,"Moscow, Moscow",female,0.0,0.0,2.0,0.0,0.0,5.0
35635679,Saint Petersburg,female,19.0,1765.0,2.0,0.0,0.0,5.0
59169329,Saint-Petersburg,female,13.0,125.0,2.0,0.0,0.0,2.0
100323027,"Saint Petersburg, St.-Petersburg",female,6.0,48.0,2.0,0.0,0.0,6.0
22898273,Saint Petersburg,male,33.0,4711.0,7.0,0.0,0.0,15.0
54443220,"Saint-Petersburg, 66",none,117.0,642.0,4.0,0.0,0.0,5.0
36698894,City of St. Petersburg,female,15.0,993.0,7.0,0.0,0.0,146.0
5755150,Kazan,male,118.0,4141.0,9.0,0.0,0.0,123.0
7988457,"город Санкт-Петербург, Россия",male,19.0,261.0,5.0,0.0,0.0,10.0
28745828,City of St. Petersburg,male,5.0,3496.0,4.0,0.0,0.0,231.0
14179511,Архангельск,male,22.0,1069.0,9.0,0.0,0.0,18.0
72790038,"Saint-Petersburg, St.-Petersburg",female,4.0,603.0,2.0,0.0,0.0,9.0
49202979,Moscow,male,9.0,2910.0,2.0,0.0,0.0,6.0
10182450,"Moscou, Russie",female,120.0,3316.0,11.0,0.0,0.0,70.0
67881746,Worldwide,female,12.0,1767.0,9.0,0.0,0.0,113.0
39540937,City of St. Petersburg,female,44.0,543.0,8.0,0.0,0.0,45.0
17394374,"город Санкт-Петербург, Россия",female,96.0,212.0,5.0,0.0,0.0,23.0
3641880,"город Уфа, Россия",male,18.0,153.0,20.0,0.0,0.0,35.0
149314590,"Saint Petersburg, 66",female,14.0,141.0,2.0,0.0,0.0,12.0
12579047,"город Санкт-Петербург, Россия",male,11.0,515.0,2.0,0.0,0.0,9.0
26562510,Moskva,female,44.0,2096.0,2.0,0.0,0.0,124.0
11039549,NY,female,31.0,2997.0,7.0,0.0,0.0,53.0
42897179,City of Antalya,male,295.0,793.0,2.0,0.0,0.0,9.0
31237487,Санкт-Петербург,male,27.0,843.0,6.0,0.0,0.0,46.0
23880319,Leningrad,male,78.0,5964.0,3.0,0.0,0.0,26.0
223288623,"Saint Petersburg, St.-Petersburg",none,11.0,201.0,2.0,0.0,0.0,7.0
11688541,"город Санкт-Петербург, Россия",male,57.0,5543.0,7.0,0.0,0.0,96.0
55017778,,male,3.0,2.0,3.0,0.0,0.0,1.0
116380997,,female,0.0,78.0,2.0,0.0,0.0,18.0
11905248,Санкт-Петербург ,male,973.0,2765.0,4.0,0.0,0.0,60.0
52652912,St.Petersburg,female,12.0,945.0,2.0,0.0,0.0,1.0
16010390,"город Санкт-Петербург, Россия",female,19.0,3913.0,7.0,0.0,0.0,35.0
31580506,"New York, NY",male,0.0,2.0,2.0,0.0,0.0,1.0
17198366,"город Санкт-Петербург, Россия",female,94.0,2940.0,7.0,0.0,0.0,25.0
2450376,"город Санкт-Петербург, Россия",male,82.0,3936.0,2.0,0.0,0.0,34.0
26670348,Saint-Petersburg,female,37.0,589.0,3.0,0.0,0.0,1.0
110746857,,none,0.0,0.0,2.0,0.0,0.0,60.0
69882552,"Saint-Petersburg, 66",female,74.0,1995.0,31.0,0.0,0.0,48.0
8835338,"Санкт-Петербург, Россия",male,308.0,7965.0,15.0,0.0,0.0,37.0
36823055,City of St. Petersburg,female,60.0,858.0,2.0,0.0,0.0,1.0
25753951,"Saint Petersburg, Russia",female,43.0,838.0,5.0,0.0,0.0,40.0
42949230,"Moscow, Russia",male,87.0,212.0,3.0,0.0,0.0,8.0
27113356,Saint-Petersburg,male,28.0,2683.0,2.0,0.0,0.0,34.0
90955943,"Pushkin, St.-Petersburg",female,1.0,46.0,2.0,0.0,0.0,41.0
18636696,"Москва, Россия",female,79.0,4592.0,2.0,0.0,0.0,26.0
28868839,Moskva,female,34.0,95.0,2.0,0.0,0.0,5.0
101394786,"Saint Petersburg, St.-Petersburg",female,11.0,94.0,2.0,0.0,0.0,7.0
11181234,"город Санкт-Петербург, Россия",male,89.0,607.0,2.0,0.0,0.0,5.0
59647617,Saint-Petersburg,female,90.0,877.0,4.0,0.0,0.0,34.0
75480093,"Saint-Petersburg, St.-Petersburg",female,7.0,1279.0,2.0,0.0,0.0,214.0
76105647,,male,24.0,317.0,2.0,0.0,0.0,28.0
64926887,"Saint Petersburg, 66",female,11.0,30.0,2.0,0.0,0.0,7.0
57899519,Winnipeg ,female,24.0,1315.0,4.0,0.0,0.0,58.0
32906196,St. Petersburg,female,53.0,1018.0,3.0,0.0,0.0,44.0
25992944,Saint-Petersbourg,female,16.0,518.0,10.0,0.0,0.0,53.0
43122245,City of St. Petersburg,male,36.0,215.0,2.0,0.0,0.0,3.0
56749248,"Saint Petersburg, Russia",female,34.0,451.0,2.0,0.0,0.0,8.0
27054786,City of St. Petersburg,female,39.0,869.0,3.0,0.0,0.0,11.0
85277134,"Saint Petersburg, St.-Petersburg",male,26.0,204.0,2.0,0.0,0.0,102.0
19970466,"Санкт-Петербург, Россия",female,52.0,3557.0,13.0,0.0,0.0,100.0
71347312,Saint-Petersburg,female,10.0,221.0,3.0,0.0,0.0,28.0
133286366,,none,0.0,43.0,2.0,0.0,0.0,110.0
13449643,Saint Petersburg Russia,male,169.0,12740.0,10.0,0.0,0.0,148.0
29894783,Kentriki Makedonia,male,16.0,611.0,3.0,0.0,0.0,6.0
42481239,City of St. Petersburg,male,33.0,3858.0,2.0,0.0,0.0,29.0
114244921,,female,0.0,0.0,2.0,0.0,0.0,2.0
56790041,"Saint-Petersburg, 66",female,18.0,195.0,2.0,0.0,0.0,7.0
19514761,"Санкт-Петербург, Россия",male,124.0,3403.0,4.0,0.0,0.0,7.0
34618123,Moskva,male,69.0,99.0,4.0,0.0,0.0,7.0
49797616,"Helsinki, Finland",female,53.0,570.0,3.0,0.0,0.0,60.0
41159214,City of St. Petersburg,female,199.0,4753.0,9.0,0.0,0.0,7.0
47612087,City of St. Petersburg,female,78.0,1911.0,3.0,0.0,0.0,4.0
62052156,Saint-Petersburg,none,0.0,162.0,2.0,0.0,0.0,5.0
26235329,Moscow,female,37.0,807.0,14.0,0.0,0.0,23.0
23254247,City of St. Petersburg,none,19.0,323.0,4.0,0.0,0.0,4.0
27415630,City of St. Petersburg,female,46.0,721.0,4.0,0.0,0.0,23.0
38955367,City of St. Petersburg,male,26.0,427.0,2.0,0.0,0.0,3.0
16046928,Savona,male,61.0,1745.0,172.0,0.0,0.0,898.0
55815069,"Saint Petersburg, 66",female,29.0,678.0,2.0,0.0,0.0,9.0
52942579,,male,28.0,1699.0,3.0,0.0,0.0,22.0
55387291,Saint-Petersburg,male,20.0,1692.0,2.0,0.0,0.0,8.0
28550340,City of St. Petersburg,female,71.0,1840.0,11.0,0.0,0.0,23.0
10931510,,male,34.0,1884.0,6.0,0.0,0.0,9.0
150244895,"Saint Petersburg, 66",male,14.0,1102.0,2.0,0.0,0.0,13.0
13243866,"город Санкт-Петербург, Россия",none,0.0,16.0,7.0,0.0,7.0,31.0
32389659,Saint Petersburg,male,0.0,0.0,2.0,0.0,0.0,1.0
9772153,"город Москва, Россия",male,35.0,5914.0,12.0,0.0,0.0,232.0
54081305,"Saint-Petersburg, 66",none,24.0,69.0,2.0,0.0,0.0,4.0
3303521,Moscow,female,345.0,5915.0,16.0,0.0,0.0,204.0
12944721,"город Москва, Россия",male,126.0,9804.0,6.0,0.0,0.0,118.0
9251943,"город Санкт-Петербург, Россия",female,89.0,1015.0,2.0,0.0,0.0,17.0
72171561,,female,10.0,139.0,2.0,0.0,0.0,3.0
88576380,"Saint Petersburg, St.-Petersburg",female,11.0,70.0,2.0,0.0,0.0,3.0
64616399,"Moscow, Russia",female,15.0,183.0,2.0,0.0,0.0,2.0
34087706,City of St. Petersburg,male,33.0,631.0,4.0,0.0,0.0,1.0
52630061,"Ufa, Russia",female,25.0,152.0,3.0,0.0,0.0,8.0
52360478,"Samara, Russia",none,4.0,18.0,3.0,0.0,0.0,5.0
54425594,"Saint Petersburg, 66",female,15.0,2166.0,10.0,0.0,0.0,41.0
39363000,spb,female,25.0,1054.0,2.0,0.0,0.0,13.0
50170511,,female,44.0,846.0,3.0,0.0,0.0,6.0
44231237,Moscow,male,65.0,510.0,3.0,0.0,0.0,14.0
28891434,Saint Petersburg,male,43.0,548.0,3.0,0.0,0.0,13.0
74000126,Петербург,male,0.0,0.0,2.0,0.0,0.0,13.0
49880874,Питер,male,30.0,791.0,2.0,0.0,0.0,1.0
34268749,City of St. Petersburg,male,21.0,359.0,2.0,0.0,0.0,12.0
22494579,City of St. Petersburg,female,66.0,2894.0,2.0,0.0,0.0,7.0
95930838,"Saint Petersburg, St.-Petersburg",female,0.0,30.0,2.0,0.0,0.0,9.0
92525212,"Saint Petersburg, St.-Petersburg",female,0.0,189.0,2.0,0.0,0.0,19.0
11236738,"город Москва, Россия",male,39.0,863.0,2.0,0.0,0.0,13.0
39737383,City of St. Petersburg,female,8.0,1215.0,2.0,0.0,0.0,18.0
34766582,City of St. Petersburg,male,26.0,736.0,5.0,0.0,0.0,7.0
18392555,"Sankt-Peterburg, Rossiya",female,57.0,2037.0,4.0,0.0,0.0,26.0
35451184,Санкт-Петербург ,male,26.0,1116.0,2.0,0.0,0.0,3.0
22126477,City of St. Petersburg,male,42.0,712.0,10.0,0.0,0.0,44.0
34660150,City of St. Petersburg,none,51.0,2211.0,3.0,0.0,0.0,9.0
26477936,Санкт-Петербург ,female,22.0,148.0,2.0,0.0,0.0,8.0
61686538,Saint-Petersburg,male,128.0,2033.0,4.0,0.0,0.0,38.0
45427926,Moscow,female,34.0,1747.0,2.0,0.0,0.0,13.0
14863962,"город Санкт-Петербург, Россия",male,67.0,5399.0,13.0,0.0,0.0,35.0
33674975,Spb,female,29.0,1917.0,2.0,0.0,0.0,162.0
10811398,"Пушкин,Россия",female,98.0,5686.0,19.0,0.0,0.0,47.0
68607681,Saint-Petersburg,female,11.0,242.0,2.0,0.0,0.0,4.0
18661264,"Санкт-Петербург, Россия",female,97.0,3880.0,7.0,0.0,0.0,39.0
77181498,"Murmansk, Russia",male,11.0,139.0,2.0,0.0,0.0,2.0
20151132,Санкт-Петербург,male,977.0,2585.0,2.0,0.0,0.0,5.0
10064546,Москва,female,83.0,6584.0,17.0,0.0,0.0,91.0
1862388,"город Санкт-Петербург, Россия",male,34.0,292.0,2.0,0.0,0.0,6.0
97768443,"Saint Petersburg, St.-Petersburg",female,0.0,3.0,2.0,0.0,0.0,5.0
23137627,Saint Petersburg,female,24.0,1591.0,11.0,0.0,0.0,10.0
23945767,Белгород,male,197.0,1165.0,2.0,0.0,0.0,38.0
41256814,City of St. Petersburg,female,66.0,3991.0,3.0,0.0,0.0,27.0
69542431,Saint-Petersburg,female,12.0,632.0,2.0,0.0,0.0,4.0
31349497,Saint-Petersburg ,female,10.0,581.0,2.0,0.0,0.0,5.0
21581367,City of St. Petersburg,female,33.0,384.0,2.0,0.0,0.0,3.0
50244656,"New York, NY",male,66.0,2463.0,5.0,0.0,0.0,15.0
45978863,City of St. Petersburg,male,43.0,622.0,2.0,0.0,0.0,4.0
11998952,Санкт-Петербург,male,155.0,7167.0,11.0,0.0,0.0,49.0
52544920,,female,8.0,153.0,2.0,0.0,0.0,5.0
19416903,"Sankt-Peterburg, Rossiya",female,188.0,5319.0,2.0,0.0,0.0,3.0
20274158,Saint-Petersburg,male,33.0,128.0,2.0,0.0,0.0,9.0
140089076,"Saint Petersburg, 66",female,0.0,0.0,2.0,0.0,0.0,1.0
33998320,City of St. Petersburg,female,7.0,90.0,2.0,0.0,0.0,4.0
127978442,"Moscow, Moscow",male,0.0,0.0,6.0,0.0,0.0,13.0
20569743,City of St. Petersburg,female,39.0,2133.0,5.0,0.0,0.0,9.0
56180861,"Saint-Petersburg, 66",female,12.0,276.0,2.0,0.0,0.0,5.0
12321959,Simferopol ,male,91.0,4663.0,8.0,0.0,0.0,179.0
70333672,Санкт-Петербург,female,18.0,3650.0,9.0,0.0,0.0,335.0
22766672,"Saint Petersburg, Russia",female,6.0,63.0,3.0,0.0,0.0,41.0
23271602,Moscow,female,30.0,985.0,6.0,0.0,0.0,20.0
15285501,"город Москва, Россия",male,35.0,0.0,2.0,0.0,0.0,31.0
24897612,City of St. Petersburg,male,40.0,750.0,2.0,0.0,0.0,2.0
85919161,"Saint Petersburg, St.-Petersburg",female,9.0,795.0,2.0,0.0,0.0,50.0
22633740,Рыбинск,male,78.0,923.0,2.0,0.0,0.0,33.0
12037676,"Saint Petersburg, Russia",male,3.0,5036.0,5.0,0.0,0.0,27.0
17953614,"Санкт-Петербург, Россия",female,61.0,168.0,2.0,0.0,0.0,3.0
38615646,City of St. Petersburg,female,54.0,1403.0,2.0,0.0,0.0,1.0
43105818,City of St. Petersburg,female,60.0,284.0,2.0,0.0,0.0,6.0
37106795,City of St. Petersburg,female,275.0,2947.0,5.0,0.0,0.0,10.0
14098951,"город Санкт-Петербург, Россия",female,199.0,566.0,8.0,0.0,0.0,12.0
44244559,Murmansk,male,10.0,1148.0,2.0,0.0,0.0,383.0
83810495,"Saint Petersburg, St.-Petersburg",female,4.0,195.0,3.0,0.0,0.0,3.0
37177125,Tambov,female,12.0,326.0,2.0,0.0,0.0,1.0
51565178,"Saint-Petersburg, 66",female,30.0,247.0,3.0,0.0,0.0,1.0
22723661,City of St. Petersburg,female,109.0,411.0,2.0,0.0,0.0,3.0
19275271,"Санкт-Петербург, Россия",male,45.0,1107.0,3.0,0.0,0.0,34.0
28259705,City of St. Petersburg,female,22.0,3469.0,7.0,0.0,0.0,141.0
50373201,Kolpino,female,27.0,453.0,6.0,0.0,0.0,13.0
43412685,City of St. Petersburg,male,44.0,554.0,4.0,0.0,0.0,7.0
34594258,Спб,female,83.0,2988.0,5.0,0.0,0.0,12.0
118534227,Saint Petersburg,female,0.0,5.0,2.0,0.0,0.0,31.0
86939075,"Saint Petersburg, St.-Petersburg",none,18.0,237.0,2.0,0.0,0.0,5.0
121594669,"Saint Petersburg, Russia",male,0.0,10.0,2.0,0.0,0.0,8.0
58448966,"Kotlas, 06",male,17.0,585.0,2.0,0.0,0.0,9.0
26455572,Moskva,female,29.0,1903.0,3.0,0.0,0.0,20.0
9992691,Moscow,male,54.0,2489.0,2.0,0.0,0.0,24.0
50430553,"Saint-Petersburg, Saint-Petersburg",female,35.0,846.0,2.0,0.0,0.0,5.0
28234537,"Saint Petersburg, Russia",male,65.0,1113.0,11.0,0.0,0.0,109.0
28895609,City of St. Petersburg,male,158.0,6536.0,6.0,0.0,0.0,416.0
55089780,"St. Petersburg, Russia",female,22.0,215.0,2.0,0.0,0.0,2.0
6526562,"город Москва, Россия",female,162.0,13018.0,21.0,0.0,0.0,193.0
27420897,Moskva,female,32.0,1767.0,5.0,0.0,0.0,22.0
27409061,"St. Petersburg, Russia",none,57.0,613.0,5.0,0.0,0.0,6.0
14074953,"город Санкт-Петербург, Россия",female,414.0,926.0,9.0,0.0,0.0,58.0
11863270,"город Санкт-Петербург, Россия",female,60.0,2372.0,9.0,0.0,0.0,55.0
28013343,City of St. Petersburg,male,29.0,88.0,4.0,0.0,0.0,4.0
78529575,"Saint Petersburg, Russia",female,110.0,893.0,2.0,0.0,0.0,26.0
130464125,"Moscow, 48",female,0.0,0.0,2.0,0.0,0.0,29.0
87281018,В своем мире...🙈😎😸,female,6.0,299.0,3.0,0.0,0.0,36.0
48305700,City of St. Petersburg,female,83.0,2637.0,2.0,0.0,0.0,20.0
10680865,"Istanbul, Türkiye",female,87.0,4133.0,22.0,0.0,0.0,495.0
71812713,"Saint-Petersburg, 66",female,23.0,499.0,2.0,0.0,0.0,17.0
30638274,"EKATERINBURG, RUSSIA",male,222.0,1410.0,9.0,0.0,0.0,21.0
27313902,saint-petersburg,female,45.0,2666.0,24.0,0.0,0.0,192.0
41811922,"Saint-Petersburg, Russia",male,28.0,1635.0,6.0,0.0,0.0,71.0
58451976,"Saint-Petersburg, 66",none,2.0,151.0,2.0,0.0,0.0,3.0
24985661,City of St. Petersburg,male,109.0,2446.0,2.0,0.0,0.0,5.0
55303366,Saint-Petersburg,female,10.0,320.0,2.0,0.0,0.0,4.0
56192332,"Saint-Petersburg, 66",male,27.0,110.0,3.0,0.0,0.0,3.0
8202594,"город Санкт-Петербург, Россия",female,288.0,6968.0,21.0,0.0,0.0,315.0
19636860,"Санкт-Петербург, Россия",female,56.0,1562.0,2.0,0.0,0.0,13.0
4739341,"город Санкт-Петербург, Россия",none,488.0,11741.0,24.0,0.0,0.0,227.0
32200655,,female,139.0,1716.0,5.0,0.0,0.0,17.0
24855614,"Saint Petersburg, RU",female,16.0,1689.0,3.0,0.0,0.0,31.0
19695212,"Санкт-Петербург, Россия",female,60.0,1039.0,2.0,0.0,0.0,1.0
37074555,Moscow / St.Petersburg,none,215.0,6.0,2.0,0.0,0.0,3.0
49336966,City of St. Petersburg,female,43.0,1605.0,4.0,0.0,0.0,18.0
60672730,"New York, NY",female,28.0,54.0,2.0,0.0,0.0,1.0
40422354,City of St. Petersburg,female,19.0,72.0,2.0,0.0,0.0,3.0
20432501,Moscow,female,33.0,4195.0,3.0,0.0,0.0,358.0
10663175,,female,44.0,3012.0,2.0,0.0,0.0,109.0
185905362,"Saint Petersburg, 66",male,0.0,19.0,2.0,0.0,0.0,2.0
94645432,"Saint Petersburg, St.-Petersburg",female,1.0,138.0,2.0,0.0,0.0,51.0
4580903,"город Санкт-Петербург, Россия",female,262.0,1902.0,2.0,0.0,0.0,12.0
57942876,Moscow,female,11.0,705.0,2.0,0.0,0.0,70.0
21687642,City of St. Petersburg,female,96.0,1210.0,4.0,0.0,0.0,4.0
6519117,"город Москва, Россия",female,62.0,6466.0,14.0,0.0,0.0,77.0
40917614,City of St. Petersburg,female,12.0,217.0,2.0,0.0,0.0,1.0
93319746,"Saint Petersburg, St.-Petersburg",none,0.0,0.0,2.0,0.0,0.0,1.0
64703366,"Saint-Petersburg, 66",female,10.0,121.0,2.0,0.0,0.0,2.0
44240258,"New York, NY",female,14.0,974.0,2.0,0.0,0.0,32.0
87710419,Санкт-Петербург,female,17.0,777.0,2.0,0.0,0.0,151.0
29636870,Sain Peterburg ,male,5.0,734.0,3.0,0.0,0.0,70.0
122960773,,male,0.0,38.0,2.0,0.0,0.0,31.0
20899761,Moscow,female,61.0,1250.0,7.0,0.0,0.0,16.0
38814646,Saint P.,female,142.0,1841.0,8.0,0.0,0.0,11.0
16797349,Россия,female,45.0,471.0,2.0,0.0,0.0,11.0
31851541,"Saint Petersburg, Russia",male,60.0,58.0,4.0,0.0,0.0,1.0
18061961,Saint Petersburg City,female,35.0,5888.0,23.0,0.0,0.0,103.0
12111645,"город Санкт-Петербург, Россия",male,75.0,1365.0,2.0,0.0,0.0,26.0
75239532,"Saint Petersburg, Russia",female,7.0,52.0,3.0,0.0,0.0,6.0
119269155,,male,15.0,151.0,2.0,0.0,0.0,13.0
