District,BarId,UserId,Review,MadePhoto,Reaction
Dumskaya,537ce6c8498e08f5c359dd41,23402291,"Отличная шаверма! А вот итальянский фалафель подкачал - очень острый, хотя значка ""острый"" нет. И, ребят, уберите лишнюю ""Н"" из меню в слове  ""мороженное"" 😉",False,
Dumskaya,537ce6c8498e08f5c359dd41,55751033,"Здесь круто! Вкусная шаверма, сидр неплох! Правда морс ужасный);",True,liked
Dumskaya,537ce6c8498e08f5c359dd41,1966957,"Быстро. Вкусно. Розетки. Wifi. Принимают карты. И да, шаверма с мятой и брусникой - действительно отлично.",False,
Dumskaya,537ce6c8498e08f5c359dd41,12111645,Девушка Юля-лучший работник кафе. Всегда классно все сделает и улыбнется красиво! Все в Питас к Юле,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,103025481,"самая вкусная шаверма, которую мне приходилось пробовать",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,98349340,Лучшие шавермы в городе. Зал бы побольше. А так уютно.,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,44985752,"Недорого. Вкусные шавермы, буррито. Маленькое уютное заведение",True,liked
Dumskaya,537ce6c8498e08f5c359dd41,77292603,"Фалафель немного суховат, сидр прекрасен, милый незатейливый интерьер. Отличное место для перекуса)",False,
Dumskaya,537ce6c8498e08f5c359dd41,37709995,отличный проект в стиле *стрит фуд*.вкусно кормят и наливают сидр!то что нужно:),False,liked
Dumskaya,537ce6c8498e08f5c359dd41,41357370,"Распиаренная шаверма с брусничным соусом и мятой для меня оказалась чересчур сладкой. Зато в который раз убеждаюсь, что грудка+хмели-сунели - потрясное сочетание.",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,23219413,"Маленькое помещение с заказами у стойки. Жаль, но многообещающее меню совсем не впечатлило при дегустации( Ребятам бы немного доработать рецептуру, так то заведение очень приятное.",True,
Dumskaya,537ce6c8498e08f5c359dd41,58948747,"Наливайте нормальное пиво и вкусный сидр и тогда вам не будет равных, ребята! Еда супер!",False,
Dumskaya,537ce6c8498e08f5c359dd41,59239946,"Буррито с курицей и сыром очень соленый, традиционно вкусна шава с мятой и фалафель с брынзой!",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,8177653,"Коул слоу, фалафель со свеклой и имбирный напиток. Если бы не кафельный пол, который создает ощущение холода, было бы ок. Ну а может я просто плитку не люблю 😒",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,66179165,Вкусно! Необычный вкус сырной шиверы с мятой. Отличный домашний лимонад!,False,
Dumskaya,537ce6c8498e08f5c359dd41,19606741,Шикарный сидр! И не забудте попросить получше прожарить вашу шаверму/буррито на гриле.,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,38618131,Хаха:))) мята в шаверме нравится не всем))) муж очень вдумчиво её выуживал ))),True,meh
Dumskaya,537ce6c8498e08f5c359dd41,19630652,"Отличное место: интерьер, цены, ребята, которые работают здесь - все гуд)",False,
Dumskaya,537ce6c8498e08f5c359dd41,36896721,"Брусничная шаверма потрясающая, персонал прекрасен. Очень приятно, стоит зайти.",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,8495786,"Здесь все такое скандинавское, даже мебель как будто в ИКЕА зашел. С шавермой на Литейном всё равно не сравнится :)",False,meh
Dumskaya,537ce6c8498e08f5c359dd41,85352407,"Шаверма с брусничным соусом не поразила, фалафель со свеклой суховат, а вот грибной суп просто wow!!! Ну и лампочки забавные:) вернусь пробовать бурито!",False,meh
Dumskaya,537ce6c8498e08f5c359dd41,57942876,"Буррито El'Diablo мой фаворит, хорошая шаверма. Питьевая вода на всех столах бесплатно",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,4408598,"This is not shawarma. It's some odd creamy, toasted burrito. The meat is not shawarma style at all.",True,
Dumskaya,537ce6c8498e08f5c359dd41,24306589,Критическое содержание хипстоты на каждый квадратный метр. Прикольное местечко для быстрого перекуса. Фалафель здесь весьма неплох.,False,
Dumskaya,537ce6c8498e08f5c359dd41,91525396,Отличное место для любителей шаурма и не только по оригинальным рецептам:),False,
Dumskaya,537ce6c8498e08f5c359dd41,34945589,"Брусничная шаверма вкусная, но крохотная/повара не парятся(хотя могли бы, учитывая то, что кухня отделена от зала стеклянной перегородкой) и готовят в уличной одежде и без перчаток естественно/",False,
Dumskaya,537ce6c8498e08f5c359dd41,126242193,Quesadilla roll with dry cider are very good.,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,81723670,Моя любовь - фалафель с брынзой и баклажанами. Вернусь только за ней😍,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,91417413,"В помещении прохладно, особенно если сидишь у двери. А горячего алкоголя в меню нет...(( шаверма хороша, грибной суп прекрасен)))",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,42565010,"Beetroof falafel is love. Отличный фалафель со свеклой, хотя и все несколько оверпрайсд.",False,
Dumskaya,537ce6c8498e08f5c359dd41,53185146,"Небольшое, атмосферное и вкусное!",True,liked
Dumskaya,537ce6c8498e08f5c359dd41,78576062,Здесь можно просто обожраться вкусной шавермой и шикарным буррито!)),False,liked
Dumskaya,537ce6c8498e08f5c359dd41,26239191,Классическое сочетание свеклы и брынзы очень интересно смотрится в лаваше с фалафелем. Но фалафель очень сухой.,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,45302824,"Мой любимый фалафель только здесь. Козий сыр, свекла - это нечто.",False,
Dumskaya,537ce6c8498e08f5c359dd41,119805828,"Оригинальные питы, особенно с мятой и свеклой. Сладкие питы уж чересчур сладкие!",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,94352527,небольшое и ламповое местечко. вкусненькая и весьма необычная шаверма с облепихой 😍,False,
Dumskaya,537ce6c8498e08f5c359dd41,35975829,Заходите! Я лично фанат кесадильи. После бруснично-мятной шавермы пробуйте именно её.),False,liked
Dumskaya,537ce6c8498e08f5c359dd41,23806452,"Офигенная шаверма, всем рекомендую !!!",False,
Dumskaya,537ce6c8498e08f5c359dd41,82996058,"Фирменная шаверма с курицей и базиликом волшебная, а вот буррито на мой вкус невыносимо острые",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,6661662,"В районе 17.00 натыкаемся частенько на толпу школьников/студентов, которые занимают собой всё пространство, не собираясь быстро покушать и свалить. Какой-то это уже не стрит фаст-фуд, получается",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,46457584,Очень вкусный фалафель с маринованной свеклой и милые девушки :),False,
Dumskaya,537ce6c8498e08f5c359dd41,5796104,"Шаверма божественна! Свежайшие овощи, пита, нежная курица, и сногсшибательный соус.",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,75385428,"Питу мы оценили, но вот теплый салат с курицей...Не могу сказать,что это было прямо гипервкусно,эффекта ""о,этот бомбический салат!"" не было. Так что, только за питой , друзья.",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,53416591,"Вкусно, быстро не дорого.",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,162734236,"Лучший фастфуд в городе. Интересные вкусы, напитки тоже хороши",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,80022806,Крошечное пропахшее кухней место. Тормознутое создание за стойкой. Друзья создания за столиками. Радикально отличается от заведения на Невском.,False,
Dumskaya,537ce6c8498e08f5c359dd41,6881523,Лучший фалафель в городе.,True,liked
Dumskaya,537ce6c8498e08f5c359dd41,36913963,Офигеннейший фалафель с брынзой и свеклой! Однозначно стоит 190 рублей!,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,59638249,Шаверма с мятой и брусникой - лучшая в городе),False,
Dumskaya,537ce6c8498e08f5c359dd41,58988372,"Шаверма с брусникой и мятой очень вкусная.классическая,тоже хороша.правда порция маленькая",False,
Dumskaya,537ce6c8498e08f5c359dd41,81755385,"Превосходный фалафель, не самый маленький ценник, но тут действительно здорово!",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,123895539,Decent Pitas in a trendy atmosphere. Vegetarian option available.,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,89140970,Фирменная шаверма очень вкусная!,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,29671585,"Нуу... что сказать... как всегда, как всегда вкусно!❤️☕️",True,liked
Dumskaya,537ce6c8498e08f5c359dd41,33749421,Шаверма с брусникой и мятой - круто!За воду на столе отдельный респект,False,
Dumskaya,537ce6c8498e08f5c359dd41,101074287,"Начиталась отзывов о чудо шаверме с мятой и брусничным соусом, но не впечатлилась, мне не понравилась! Атмосфера приятная, персонал вежливый.",False,disliked
Dumskaya,537ce6c8498e08f5c359dd41,53547049,Вкусно!  Очень вкусно!,False,
Dumskaya,537ce6c8498e08f5c359dd41,78358675,"С брусникой и мятой шаверма тоже вкусная, но фирменная с облепихой больше понравилась.",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,11455694,"Вкусно, но с традиционным буррито имеет мало общего) уютно и дружелюбно",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,77506652,"Очень вкусно все, оригинальный фалафель особенно",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,9151546,"Отличный фалафель. И, да, здесь есть розетки ;)",False,
Dumskaya,537ce6c8498e08f5c359dd41,81112848,Вкусная и необычная шаверма,True,liked
Dumskaya,537ce6c8498e08f5c359dd41,44496934,"Быстро, вкусно, демократичные цены. Что ещё нужно?!",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,1984783,"Это какая-то проблема современных хипстерских заведений: вкуса мяса там, где он должен быть (например, в буррито) не найти, зато много соуса. А еще, очень странное решение в плане освещения зала.",False,meh
Dumskaya,537ce6c8498e08f5c359dd41,86800812,Неожиданно вкусная шаверма с мятой и брусничным соусом. ;-),False,liked
Dumskaya,537ce6c8498e08f5c359dd41,32457614,"Здесь все хорошо: еда, свет, музыка, розетки.",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,12082419,"Очень вкусно. Цены кусаются, но это стоит того!",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,165505539,Шикарная фирменная шаурма с брусникой. Милые девушки за кассой.,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,39488580,"Небольшое заведение,вкусно...в жару сидеть в помещении сложно - душновато! Работает вентилятор!",False,liked
Dumskaya,537ce6c8498e08f5c359dd41,49224276,Вкусно всё)) отдельный плюс - наличие василеостровского сидра,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,16149986,Вкусно! Сытно!,True,liked
Dumskaya,537ce6c8498e08f5c359dd41,44059928,"Буррито el'diablo - объеденье, особенно кто любит по острее.",False,
Dumskaya,537ce6c8498e08f5c359dd41,54927567,Очень вкусный фалафель со свеклой и брынзой !!,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,93298627,Ко всему прочему внутри есть автомат для печати фотографий из инстаграм 😌,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,13053375,"В шавермах не сильна, но бруснично-мятную советую. Вкусно готовят курицу.",False,
Dumskaya,537ce6c8498e08f5c359dd41,92114447,Шаверма с мятным соусом и брусникой👍🏻,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,75588206,Мне здесь так нравится!!! Просто не могу! И ребята тут такие классные!,False,liked
Dumskaya,537ce6c8498e08f5c359dd41,47565356,Очень вкусная шаверма) Пароль от wifi eatmyshorts,False,
Dumskaya,55f832bd498ebd576c5e920b,353601461,"Nice setting, good quality hookah just for 300₽, also you get almost unlimited tea and cookies with it:) also theyve got xbox's and cozy sofas!",True,liked
Dumskaya,55f832bd498ebd576c5e920b,89230823,"Заведение на 5 с миллионами плюсов. Посещаем почти каждую неделю. Очень добрый,весёлый и отзывчивый персонал💥💥 всегда помогут в выборе кальяна и самых вкусных чаёв. Отличная атмосфера! Все сюда!!!",False,liked
Dumskaya,55f832bd498ebd576c5e920b,38177388,"Расслабончик и уют как дома 💨 Вкусные дымные кальяны, куча игр и, конечно же, отличный персонал🔥 Мальчишки, Вы пупсики 😻",False,
Dumskaya,55f832bd498ebd576c5e920b,64616399,"Дождь и слякоть на улице не беда с эти замечательным и уютным местечком!)) спасибо ребятам за вкусный кальян, тёплую атмосферу и прекрасную музыку! Будем рады оказаться тут вновь ☺️👍",False,
Dumskaya,55f832bd498ebd576c5e920b,17496654,"Великолепный кальян,дружелюбные ребята) места на улице для летней ночи-самое то)) но во двор заходить,конечно,страшновато было) хотя бесспорно стоило того))",False,liked
Dumskaya,55f832bd498ebd576c5e920b,102020012,"Уютное место  в центре города. Заботливый персонал, дымный кальян и много-много печенек",True,liked
Dumskaya,55f832bd498ebd576c5e920b,105736372,"Интерьер потрясающий, ничего лишнего, смотрится стильно. Очень удобные диваны. Много печенья и вкусный чай и кальчны. Но их фишка - это определенно персонал! Заскучать точно не дадут!!))",False,liked
Dumskaya,55f832bd498ebd576c5e920b,22576149,"Кальянщики от Бога! Это был самый вкусный кальян, который я курила в своей жизни!",True,
Dumskaya,55f832bd498ebd576c5e920b,83600095,"Спасибо ребятам за крутую атмосферу, которую они создают каждый раз. Самое важное качество для кальянных - это, безусловно, сами кальяны. Уже по этому фактору стоит сюда заглядывать чаще.",False,liked
Dumskaya,55f832bd498ebd576c5e920b,9981839,"классные кальяны, очень приятный персонал. атмосфера - лучшая среди кальянных в городе. и оплата только за время.",False,liked
Dumskaya,55f832bd498ebd576c5e920b,52135276,"Очень хорошее место, кальяны на высшем уровне, парни мастера своего дела!)) Суши, божественны!!! 👍🏻👍🏻👍🏻",False,liked
Dumskaya,55f832bd498ebd576c5e920b,49039219,"Очень дружелюбный Артем, отличный кальян и атмосфера сделали вечер приятным и расслабляющим. Ещё не были в этом месте? Обязательно посетите, не пожалеете! 😉",False,liked
Dumskaya,55f832bd498ebd576c5e920b,91632773,"Отличное заведение, дымные кальяны, все на уровне 💨👍",True,liked
Dumskaya,55f832bd498ebd576c5e920b,367453312,"Отличное место!!! Приходим еще обязательно! Очень приятный персонал,уютно,тепло и кальян хорошие!",False,liked
Dumskaya,55f832bd498ebd576c5e920b,65933836,"Клевый персонал! Парни работают с удовольствием, видно) кальян хороший 😍",True,liked
Dumskaya,55f832bd498ebd576c5e920b,86548237,"Заведение среди всех прочих явно выделяется новизной интерьера, качеством кальянов и уютной атмосферой. Там просто супер приятно быть-высший пилотаж, ребят:)",False,liked
Dumskaya,55f832bd498ebd576c5e920b,21437648,"Уютное тайм кафе с вкуснейшими кальянами и печеньем, приятная подборка чая, правда вход не легко с первого раза найти",False,liked
Dumskaya,55f832bd498ebd576c5e920b,50691740,"Приятный персонал, очень атмосферно и уютно. Обязательно посетим ещё 😏",False,liked
Dumskaya,55f832bd498ebd576c5e920b,43713357,"Отличная атмосфера, диваны и подушки шикарных цветов. Есть ps4 . Кальянный безлимит норм штука;)",False,liked
Dumskaya,55f832bd498ebd576c5e920b,53474798,Все очень круто было! Самый хороший кальян! Обслуживали очень любезные ребята 😇 рекомендую всем 👍🏻😉,False,
Dumskaya,55f832bd498ebd576c5e920b,152013820,"Уютно и душевно, хороший кальян, улыбки и дружелюбный персонал! И отличный Тема😉😀🍷🍷",False,liked
Dumskaya,55f832bd498ebd576c5e920b,150945117,"Отличное место! Очень хороший кальян, хорошая уютная отмосфера. Парни так держать",False,liked
Dumskaya,55f832bd498ebd576c5e920b,222573537,Замечательный сервис ❤❤❤,True,liked
Dumskaya,55f832bd498ebd576c5e920b,43428922,"Крутейшее место! То, что надо для релакса.",False,liked
Dumskaya,55f832bd498ebd576c5e920b,24878255,Очень приветливые кальянщики 😋 готовят кальяны даже для тех у кого заложен гос 😛,False,liked
Dumskaya,55f832bd498ebd576c5e920b,51230793,"Крутая кальянная,красивые люди!))теперь постоянный клиент!)",False,
Dumskaya,55f832bd498ebd576c5e920b,66639857,"Хорошие кальяны, приветливые бармены, нормальная музыка, но плохое проветриваниее.",False,liked
Dumskaya,55f832bd498ebd576c5e920b,354327630,It's so amazing and cosy place.,False,
Dumskaya,55f832bd498ebd576c5e920b,90030672,"Очень приятное заведение,советую)",False,liked
Dumskaya,55f832bd498ebd576c5e920b,53474798,"Второй раз здесь, и ребята на высшем уровне❤️",False,
Dumskaya,55f832bd498ebd576c5e920b,148287227,"Кальяны относительно хорошие, но эмоций от посещения почти нет(😟",False,
Dumskaya,55f832bd498ebd576c5e920b,90030672,Приятное место для отдыха),False,liked
Dumskaya,55f832bd498ebd576c5e920b,150945117,"Уютная обстановка, отличный кальян за небольшие деньги)) можно поиграть в приставку или настольные игры. Вкусные печеньки)))",True,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,95182690,"Все просто...Самые красивые и сексуальные Go Go,самые демократичные цены в баре,уникальная дружеская атмосфера, караоке и просто напросто есть всё, что бы хорошо провести выходные...Гарнатия 100%",True,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,101400218,"Впечатляющее местечко. Официанты и кальянщики шустренькие и улыбчивые. Есть барная стойка для танцев (посетителей). На нормальной стойке девушки gogo пляшут, караоке для души и чужих нежных ушей 👍",True,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,95182690,"Никогда не задавалась вопросом, куда пойти тусануть на буднях, здесь всегда весело и много народа, шарики, море алкоголя, классная музыка, караоке, красивые гоу-гоу и бармены и просто много друзей...",True,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,373644816,"Бываю очень часто в ломоносове, и всегда остаюсь довольна) музыка под которую хочется танцевать всю ночь без остановки, разнообразный бар и самая крутая атмосфера) люблю это место",True,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,44517174,"Крутой бар, всегда весело и отличная музыка. Радуют танцы на барной стойке)) 3 этажа, начиная с 1го караоке, 2й современная поп-музыка миксы и 3й хаус. Крутые лесенки, осторожней под лонг-айлендом :-)",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,188012029,"Наконец смогли отдохнуть с подругой!Ходим туда не первый раз и если честно это самый приятный и хороший бар-клуб из всех! И караоке и потанцевать,всё можно! Спасибо за притяну проведённое врем",True,
Dumskaya,4d715b18a7fb6ea87dabf7ea,375406740,"Невероятно крутое место в центре города. Караоке, танцы, кальян, коктейли - все это, и многое другое, вы найдёте в баре Lomonosov! Хожу туда не первый день и каждый раз открываю для себя что-то новое!",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,377915526,"Суперское место для того, чтобы повеселиться на ура!! ! Покурить отличный кальян, попеть караоке и выпить)!! Заходите сюда - не пожалеете!!!! Мы не пожалели и обязательно придем с подругами еще раз)))",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,145579383,"Мое любимое место)Тематические вечеринки,зажигательные девочки go-go, энергичные парни-танцоры, сексуальные бармены и диджеи,и самое главное-шикарная музыка на любой вкус и доступные цены на напитки)",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,38762108,"Самое милое место в центре для полного и дикого отрыва)можно и на 3 полайтовать и на 2 оторваться по полной под зажигательные треки и на 1 зажечь в караоке)PS:Я люблю тебя, Барная стойка!)😻😋😁🙈",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,380905104,"Вчера были с подругой в этом баре,все было как всегда ооочень круто,вкуснейшие коктейли,крутая музыка,красивые люди,и очень вежливый персонал,если тебе не чем заняться дома,то тебе точно сюда!!!!",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,19416903,"Ходили с подругами на буднях в Ломоносов) Все очень понравилось ,отличная атмосфера ,не хуже чем в выходные дни ! Всем рекомендую посетить это место ,где можно и отдохнуть и по танцевать )",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,188012029,"Супер местечко!) барменши на первом этаже зайки😍 С полуслова понимаю, что нужно🍾 А ещё супер кальян, давно такого вкусного не купила!) спасибо за вечер👍🏻",True,
Dumskaya,4d715b18a7fb6ea87dabf7ea,59054071,"У кого то еще могут быть сомнения, что на Ломоносова / Думской есть заведение более подходящее под достойный и цивилизованный дружеский алко треш во всех его лучших проявлениях !? не думаю )",True,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,122203292,"Всегда весело!Всегда обалденная музыка и крутые вечеринки! Из минусов-тесно,жарко,накурено ну и мужики,которые норовят полапать🙈 Но этим в той или иной степени страдает большинство ночных заведений.",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,73949961,"Самый весёлый бар в городе! Один из любимых 😍 Головокружительные шоты, караоке, жаркие танцы и позитивные люди. 💃🏼💃🏼💃🏼",True,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,361404985,"Ох, Lomonosov, покорил меня этот бар))) уже 3 года советую, это душевное заведение , тем кто по приезду задаёт вопрос ,Куда сходить в Питере отдохнуть:)👍🏽",True,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,39519427,"Люблю это место, прихожу как домой. Всё тебе улыбаются,и всегда рады видеть. Можно попеть караоке или отжечь на одном из трех этажей)",True,
Dumskaya,4d715b18a7fb6ea87dabf7ea,366402270,"Я довольно часто нахожусь в кальянных,хочу сказать что кальяны в Ломоносове в 100раз лучше ,мягче. Персонал забавный,умеют угорать. Вчера была занятная акция до 00:30 виски разливали бесплатно🍾🍷☝🏼️",True,
Dumskaya,4d715b18a7fb6ea87dabf7ea,367661500,"Друзья, бегооом в Ломоносов!!! Вчера провели всю ночь с подругами в этом заведении! Чем я особенно довольна, так это акциями, персоналом и КАЛЬЯНОМ( настолько мягкого я еще ни разу не курила)!!!:)))",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,366402270,"Снова вернулась сюда за кальяном,за весельем и качем. В этот раз я разрывалась между танцплощадкой на втором этаже и караоке на первом этаже. Было очень динамично😊😊☺️🌟🌟👬👫💃🏻💋👠👑",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,362085960,"Если вы сидите дома, раздумываете ,где же поднять настроение в такую холодную погоду,то вам точно в Ломоносов!!!Вас и теплом согреют и подарят максимум веселья!!!☺️☺️☺️",True,
Dumskaya,4d715b18a7fb6ea87dabf7ea,30271465,"Самый отличный бар в городе! Дружеская, уютная атмосфера. Каждый найдет своё на одном из 3 этажей...",True,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,380905104,"Дружеская, уютная атмосфера.Есть караоке и это большой плюс,а особенно что удивило,так это поющая охрана,я в восторге,девочки приходите и послушать и посмотреть)",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,381656655,"Отличное место в самом центре Питера.Караоке,танцы на барной стойке, крутозажигательная атмосфера и приятные цены. За веселым времяпровождением все сюда!",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,89842848,"Отличный Кальянщик, просто бог своего дела и на самом деле, просто любимый бар в центре. Сюда можно прийти в любой день и скучно точно не будет!",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,122203292,"В целом-отличное место,сходить оторваться пару раз в месяц самое то! Цепляет своей атмосферой,из-за которой туда хочется возвращаться снова и снова🔥🔥🔥",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,378919520,"место где можно очень круто провести вечер и ночь, напеться и напиться) Веселые бармены, хорошее обслуживание, вкусные кальяны. Место на 5+",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,364155107,"Персонал огонь!! На втором этаже диджей ставит песни, под которые действительно можно танцевать💃🏻 а ещё порадовали небьющиеся стаканы для коктейлей)))",True,
Dumskaya,4d715b18a7fb6ea87dabf7ea,110493446,"Понравилась атмосфера, музыка. Охранники - очень милые дядечки. Единственный минус - на танцполе не протолкнуться и нечем дышать - невыносимо душно. Но в целом отлично!",True,
Dumskaya,4d715b18a7fb6ea87dabf7ea,33030971,Küçük ama eğlenceli yer. Barlar sokağında takılabileceğiniz güzel mekanlardan. Yanında cube var gitmeyin kapıda çantayı vestiyere Bırakmanızı talep ediyorlar,True,
Dumskaya,4d715b18a7fb6ea87dabf7ea,22569948,"Отличное заведение. Даже в будний день можно отдохнуть, потанцевать и хорошо провести время ))",True,
Dumskaya,4d715b18a7fb6ea87dabf7ea,49274823,"Есть желание выпить, покричать в караоке, посмотреть на красивых Go-Go, оторваться и просто выплеснуть наружу своих зверей !?) То самое место !",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,374059576,"Недавно были с подругой в Lomonosov Bar, хорошо отдохнули, попели в караоке ) Спасибо за чудесную атмосферу даже в будний день!))",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,148921446,Отличное место для проведения свободного времени. Можно выпить и спеть караоке. Бар имеет 3 этажа. Что также подходит разным людям.,False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,383902188,"Уютная атмосфера, классная обстановка))  быстрые официанты,замечательная кухня, вкусненькие  коктейли, приятный бармен))",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,20658301,"Иногда сюда заходят Иван Дорн и Райан Госслинг и нажираются в гавно. Запомните: караоке на 1-м этаже, гардероб на 2-м этаже, а очаровательные девушки - везде.",True,
Dumskaya,4d715b18a7fb6ea87dabf7ea,80663120,"Супер музыка, бесплатный караоке, дешевый алкоголь! Только красивые люди!",True,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,46759762,"Спасибо Ломоносову за отличную ночь, компетентная охрана, быстрые бармены, красивые гоу-гоу. Greetings from Moscow",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,24681565,"Очень порадовало караоке. Учитывая, что ожидание песен занимает время, то всегда можно пропустить по коктейлю. Публика приятная, все дружелюбные и улыбаются. Плохо, что тесно очень и мало места.",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,19527286,"Самое крутое место для приятного отдыха) лучшая музыка, лучшие бармены, лучшая публика и атмосфера)",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,37719054,"Обалденный бар!!! Обожаю его!! Любимые ребята с ""Революции"": Женя, Рома и Вова!!! Караоке вообще  огонь!!))",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,76105647,"Все отлично,на втором этаже есть шоты по 100 р,а на первом караоке))",True,
Dumskaya,4d715b18a7fb6ea87dabf7ea,76024494,Приятное заведение с достаточно проработанной концепцией.7 дней в неделю радует жителей Петербурга хорошей музыкой и настроением!!!!!!!!!!!!!!!!!!!!!!!,False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,59790904,"Приветливый персонал, отличная музыка и дымные кальяны. Что ещё нужно для хорошего вечера?))",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,62845734,"Каждый раз поднимаюсь на 3 этаж и появляется настроение, улыбка, кураж! Обожаю это место!",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,27161654,"Всегда отличная атмосфера, хорошие девочки, как всегда позитивная охрана и щедрые бармены !!!",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,7056842,"Если вы в говно, то это супер-место для продолжения ночи!)) девушка-бармен Саша очень классная! ПэСэ караоке бесплатно)",False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,75385428,"Танцевать, выпивать и веселиться. Если не брать во внимание дымовую завесу, созданную курильщиками, то приличное место для пятничных дискотек.",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,37791744,"Самый лучший бар Питера, не дорогой бар и музыка любому придётся по вкусу))",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,15606344,"Лучшие охранники, хорошая музыка и позитивный народ. Здесь можно от души отдохнуть!",False,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,361404985,С подружками часто ходим в это заведение))) хороший бар и караоке 👍🏽👍🏽👍🏽,True,liked
Dumskaya,4d715b18a7fb6ea87dabf7ea,25281636,"Всегда весело, а если ты в хлам - то всегда есть караоке",True,meh
Dumskaya,4d715b18a7fb6ea87dabf7ea,31085081,Хороший клуб )покупаешь напиток -поешь песню)отмечали там  девишник-было незабываемо )),False,
Dumskaya,4d715b18a7fb6ea87dabf7ea,26518845,"Занесла лихая)) здорово провел время с друзьями) тем, кто боится, что наступят на ногу или заденут это место крайне не рекомендую)",False,
